uid,号码,商户名称,比对结果,entName,regOrg,address,province,city,county,areaCode,entStatus,区号,一致否
18931,02157778888,上海比亚迪有限公司,精确一致,上海比亚迪有限公司,上海市工商行政管理局,上海市松江区车墩镇香泾路999号,上海,上海市,松江区,310117,在营（开业）,021,一致
18932,02157787722,上海振威保安服务有限公司,模糊一致,上海振威保安服务有限公司,松江区市场监管局,上海市松江区广富林路699弄20号10楼,上海,上海市,松江区,310117,在营（开业）,021,一致
18933,02157798982,上海意台精密机械有限公司,模糊一致,,,,,,,,,,
18934,02157853506,松江区优雅女人化妆品商店,不一致,,,,,,,,,,
18935,02157856600*4113,葵和精密电子有限公司,精确一致,,,,,,,,,,
18936,02157865843,雨果生鲜,不一致,,,,,,,,,,
18937,02157866813,上海逸壶餐饮管理有限公司,模糊一致,,,,,,,,,,
18938,02157871338,卓诗尼,不一致,卓诗尼,拉萨市工商行政管理局城西分局,拉萨市城关区巴尔库路2号天海物业总公司临街门面34-35号商品房,西藏,拉萨市,,,在营（开业）,021,不一致
18939,02157895638,泰康专业修脚,不一致,,,,,,,,,,
18940,02157898515,上海桂磊装饰工程有限公司,精确一致,上海桂磊装饰工程有限公司,嘉定区市场监管局,上海市嘉定区安亭镇曹安公路4811号1层J290室,上海,上海市,嘉定区,,在营（开业）,021,一致
18941,02157956600,上海佰勤汽车服务有限公司,模糊一致,上海佰勤汽车服务有限公司,金山区市场监管局,上海市金山区石化金一路48号（股份公司机关内）,上海,上海市,金山区,310116,在营（开业）,021,一致
18942,02158076788,网格中心,无法匹配,,,,,,,,,,
18943,02158089597,万利达石材,无法匹配,,,,,,,,,,
18944,02158140928,猛男的炒饭,不一致,,,,,,,,,,
18945,02158146067,金利德照明电器,无法匹配,,,,,,,,,,
18946,02158222727,农家乐,无法匹配,农家乐,错那县工商行政管理局,错那县卡达乡西午村,西藏,山南市,错那县,,在营（开业）,021,不一致
18947,02158228522,上海迅杰包装材料有限公司,精确一致,上海迅杰包装材料有限公司,松江区市场监管局,上海市松江区泖港镇中大街92号168室,上海,上海市,松江区,310117,在营（开业）,021,一致
18948,02158248832,上海丹涛实业有限公司,精确一致,上海丹涛实业有限公司,浦东新区市场监管局,浦东新区泥城镇新城路2号24幢4352室,上海,上海市,浦东新区,310115,在营（开业）,021,一致
18949,02158306111,上海市浦京投资管理有限公司,精确一致,,,,,,,,,,
18950,02158326324,钛镝模具,无法匹配,,,,,,,,,,
18951,02158370389,上海茂莜实业发展有限公司,不一致,上海茂莜实业发展有限公司,金山区市场监管局,上海市金山区金山卫镇钱鑫路301号281-M室,上海,上海市,金山区,310116,在营（开业）,021,一致
18952,02158386508,上海郯伟包装有限公司,模糊一致,,,,,,,,,,
18953,02158410291,玥帛工贸,不一致,,,,,,,,,,
18954,02158425843,上海宏顺堂大药房,模糊一致,,,,,,,,,,
18955,02158449117,润蔻弱电工程,无法匹配,,,,,,,,,,
18956,02158509033,上海东宁保安服务公司,模糊一致,,,,,,,,,,
18957,02158589511,上海隆通航空服务有限公司,模糊一致,上海隆通航空服务有限公司,浦东新区市场监管局,浦东新区万祥镇宏祥北路83弄1-42号20幢118室,上海,上海市,浦东新区,310115,在营（开业）,021,一致
18958,02158592227,科宝,不一致,,,,,,,,,,
18959,02158598052,上海迪立投资咨询服务有限公司,模糊一致,上海迪立投资咨询服务有限公司,金山区市场监管局,上海市金山区卫昌路229号2幢1399室,上海,上海市,金山区,310116,在营（开业）,021,一致
18960,02158615473,连尚,不一致,,,,,,,,,,
18961,02158645819,治政物流,不一致,,,,,,,,,,
18962,02158649303,上海三丰物流,无法匹配,,,,,,,,,,
18963,02158654041,上海市青浦区独角兽咖啡甜品店,无法匹配,,,,,,,,,,
18964,02158752345*66003,上海威仕保安服务有限公司,模糊一致,上海威仕保安服务有限公司,黄浦区市场监管局,上海市黄浦区紫霞路85-87号1-2层,上海,上海市,黄浦区,310101,在营（开业）,,
18965,02158827188,三彩农贸市场,无法匹配,,,,,,,,,,
18966,02158830241,美国约克,无法匹配,,,,,,,,,,
18967,02158924769,上海东洲建筑工程有限公司,模糊一致,上海东洲建筑工程有限公司,浦东新区市场监管局,浦东川沙镇普庆路151号102室,上海,上海市,浦东新区,310115,在营（开业）,021,一致
18968,02158992288,联合电子,模糊一致,,,,,,,,,,
18969,02159190078,上海克岳服饰商行,模糊一致,,,,,,,,,,
18970,02159249187,青浦朱家角德昌顺商行,无法匹配,青浦朱家角德昌顺商行,青浦区市场监督管理局,上海市青浦区朱家角镇祥凝浜路836号,上海,上海市,青浦区,,在营（开业）,021,一致
18971,02159503008,上海卓嘉劳务人事部,精确一致,,,,,,,,,,
18972,02159508000,李尔线束,不一致,,,,,,,,,,
18973,02159509851,金诺五金丝网有限公司,不一致,,,,,,,,,,
18974,02159531577,上海硕源果业有限公司,模糊一致,上海硕源果业有限公司,嘉定区市场监管局,上海市嘉定区永盛路2201号1幢2层209室,上海,上海市,嘉定区,310114,在营（开业）,021,一致
18975,02159559275,华为手机城,不一致,,,,,,,,,,
18976,02159560797,上海卫芹餐饮有限公司,精确一致,上海卫芹餐饮有限公司,嘉定区市场监管局,上海市嘉定区真新街道丰庄路442号1-2层、444号1-2层,上海,上海市,嘉定区,310114,在营（开业）,021,一致
18977,02159561888,联晟,不一致,,,,,,,,,,
18978,02159568926,国塑机械上海有限公司,不一致,,,,,,,,,,
18979,02159591190,上海耕驰印机有限公司,模糊一致,,,,,,,,,,
18980,02159775518,厨湘会,精确一致,,,,,,,,,,
18981,02159886808*5988681,上海宏信设备有限公司,精确一致,,,,,,,,,,
18982,02159913266,上海动益动文化体育发展公司,模糊一致,,,,,,,,,,
18983,02160128328,储天信中金融信息服务,无法匹配,,,,,,,,,,
18984,02160248100,丞家上海公寓管理有限公司,精确一致,,,,,,,,,,
18985,02160273005,乐视手机店,不一致,,,,,,,,,,
18986,02160318833,上海群众餐饮,不一致,,,,,,,,,,
18987,02160377205,百弘体育文化发展上海有限公司,精确一致,,,,,,,,,,
18988,02160402768,柏联康成健康管理集团公司,模糊一致,,,,,,,,,,
18989,02160460210,上海机场国际旅行社有限公司,精确一致,上海机场国际旅行社有限公司,上海市工商行政管理局,上海市淮海东路99号恒积大厦18楼M座,上海,上海市,黄浦区,310101,在营（开业）,021,一致
18990,02160481584,上海百宝联餐饮有限公司,不一致,上海百宝联餐饮有限公司,杨浦区市场监管局,上海市杨浦区政熙路88号,上海,上海市,杨浦区,310110,在营（开业）,021,一致
18991,02160496988,苏贯机电上海有限公司,精确一致,,,,,,,,,,
18992,02160503225,上海顺城物流有限公司,精确一致,上海顺城物流有限公司,闵行区市场监督管理局,上海市闵行区莲花南路2588号5幢二层B区,上海,上海市,闵行区,310112,在营（开业）,021,一致
18993,02160511208,上海驿家健身服务有限公司,精确一致,上海驿家健身服务有限公司,奉贤区市场监管局,上海市奉贤区茂园路659号865室,上海,上海市,奉贤区,310120,在营（开业）,021,一致
18994,02160516244,上海仁星建筑有限公司,精确一致,,,,,,,,,,
18995,02160520236,上海斯内克供应链有限公司,精确一致,,,,,,,,,,
18996,02160709769,上海致音音乐艺术中心,无法匹配,,,,,,,,,,
18997,02160709878,龙湖集团,无法匹配,,,,,,,,,,
18998,02160709888,龙湖集团,精确一致,,,,,,,,,,
18999,02160719160,上海岚誉智能化科技有限公司,精确一致,上海岚誉智能化科技有限公司,松江区市场监管局,上海市松江区叶榭镇叶旺路1号三楼,上海,上海市,松江区,310117,在营（开业）,021,一致
19000,02160749621,新疆塔城市爱平物业有限公司,精确一致,,,,,,,,,,
19001,02160838091,唤潮健身服务有限公司,不一致,,,,,,,,,,
19002,02160839226,上海市闵行区利金商珠宝经营部,不一致,上海市闵行区利金商珠宝经营部,闵行区市场监督管理局,上海市闵行区华漕镇繁兴路399弄2号(商店街11号柜),上海,上海市,闵行区,,在营（开业）,021,一致
19003,02160866166,上海飞路腾远汽车有限公司,精确一致,,,,,,,,,,
19004,02160932136,友众信业金融服务有限公司,精确一致,,,,,,,,,,
19005,02160940085,圆通速递,无法匹配,圆通速递,咸宁市工商行政管理局高新技术产业园区分局,温泉开发区桂花路95号,湖北,咸宁市,,,吊销,021,不一致
19006,02161120008*2564,李氏集团,无法匹配,,,,,,,,,,
19007,02161126329,位红装饰,无法匹配,,,,,,,,,,
19008,02161150219,上海曦云国际,无法匹配,,,,,,,,,,
19009,02161155511,上海快饰饰品有限公司,不一致,上海快饰饰品有限公司,长宁区市场监管局,上海市长宁区长宁路1018号三层3052号铺位,上海,上海市,长宁区,310105,在营（开业）,021,一致
19010,02161173932,京艺护肤造型,不一致,,,,,,,,,,
19011,02161198401,华屹科技有限公司,精确一致,华屹科技有限公司,南通市经济技术开发区市场监督管理局,南通市开发区星湖大道1692号21（22）幢13122室,江苏,南通市,,,在营（开业）,021,不一致
19012,02161251016,至善基金,无法匹配,,,,,,,,,,
19013,02161281800,北美枫情（上海）商贸有限公司,精确一致,北美枫情（上海）商贸有限公司,上海市工商行政管理局,上海市徐汇区古美路1515号19号楼302室,上海,上海市,徐汇区,310104,在营（开业）,021,一致
19014,02161315640,上海高礼汽车租赁有限公司,精确一致,上海高礼汽车租赁有限公司,青浦区市场监督管理局,青浦区外青松公路7548弄588号1栋329室,上海,上海市,青浦区,310118,在营（开业）,021,一致
19015,02161316370,骆驼吗码,不一致,,,,,,,,,,
19016,02161514987,上海卓赞教育科技有限公司,不一致,上海卓赞教育科技有限公司,长宁区市场监管局,上海市长宁区天山西路789号4幢(A)栋307室,上海,上海市,长宁区,310105,在营（开业）,021,一致
19017,02161517933,英立视数码电视集团,精确一致,,,,,,,,,,
19018,02161534550,热点趋势,不一致,,,,,,,,,,
19019,02161550645,西九巷咖啡,精确一致,,,,,,,,,,
19020,02161651888,上海天马微电子有限公司,精确一致,上海天马微电子有限公司,浦东新区市场监管局,上海市浦东新区汇庆路888、889号,上海,上海市,浦东新区,310115,在营（开业）,021,一致
19021,02161740938,上海钟山国际旅行社有限公司,精确一致,上海星顺会务有限责任公司,长宁区市场监管局,上海市长宁区定西路657号1幢8层B11-2室,上海,上海市,长宁区,310105,在营（开业）,021,一致
19022,02161808222*809,江苏启安建设集团有限公司,不一致,江苏启安建设集团有限公司,启东市市场监督管理局,汇龙镇人民中路683号,江苏,南通市,启东市,320681,在营（开业）,021,不一致
19023,02161918516,上海柏和纺织品有限公司,不一致,上海柏和纺织品有限公司,闵行区市场监督管理局,上海市闵行区虹井路185号第10幢605室,上海,上海市,闵行区,310112,在营（开业）,021,一致
19024,02162091003,上海元涂金属科技有限公司,精确一致,上海元涂金属科技有限公司,奉贤区市场监管局,上海市奉贤区茂园路661号2078室,上海,上海市,奉贤区,,在营（开业）,021,一致
19025,02162115900,上海伊尔美港华医疗美容医院,精确一致,,,,,,,,,,
19026,02162350009*811,北京认证企业责任有限公司,精确一致,,,,,,,,,,
19027,02162372014,嘉医市场研究,模糊一致,,,,,,,,,,
19028,02162373508,上海美文西农业科技有限公司,精确一致,上海美文西农业科技有限公司,长宁区市场监管局,上海市长宁区新华路569弄68号3幢606室,上海,上海市,长宁区,310105,在营（开业）,021,一致
19029,02162389381,上海幸福9号,无法匹配,,,,,,,,,,
19030,02162509388,上海聚禾实业有限公司,精确一致,,,,,,,,,,
19031,02162539177,上海狮子山下餐饮,模糊一致,,,,,,,,,,
19032,02162580391,琦健身,无法匹配,,,,,,,,,,
19033,02162588389,欧梵护肤造型,不一致,,,,,,,,,,
19034,02162665787,上海立剑商务咨询,精确一致,,,,,,,,,,
19035,02162838566,上海霖涛建筑有限公司,模糊一致,上海霖涛建筑有限公司,松江区市场监管局,上海市松江区泗泾镇杜家浜路89号7幢-46,上海,上海市,松江区,310117,在营（开业）,021,一致
19036,02162886888,上海帕默斯顿,模糊一致,,,,,,,,,,
19037,02162889615,上海悟赟文化传播有限公司,模糊一致,上海悟赟文化传播有限公司,普陀区市场监管局,上海市普陀区澳门路477号9幢2层201室,上海,上海市,普陀区,,在营（开业）,021,一致
19038,02162918678,上海三绿绿化工程有限公司,精确一致,上海三绿绿化工程有限公司,闵行区市场监督管理局,上海市闵行区虹梅南路3003弄18号1号楼323室,上海,上海市,闵行区,310112,在营（开业）,021,一致
19039,02162967506,锦江都城酒店,不一致,,,,,,,,,,
19040,02163050196,上海吃得福热气羊肉餐饮,模糊一致,,,,,,,,,,
19041,02163060795,上海桂源铺,模糊一致,,,,,,,,,,
19042,02163111020,上海精音公共关系有限公司,模糊一致,上海精音公共关系有限公司,青浦区市场监督管理局,青浦区练塘镇朱枫公路3424号268室,上海,上海市,青浦区,310118,在营（开业）,021,一致
19043,02163111675,招商银行信用卡上海卡部,不一致,,,,,,,,,,
19044,02163200090,香港澳美制药厂,精确一致,,,,,,,,,,
19045,02163222936,泰康馆,无法匹配,,,,,,,,,,
19046,02163319998,鸡排哥,精确一致,,,,,,,,,,
19047,02163332172,上海际动网络科技股份有限公司,精确一致,上海际动网络科技股份有限公司,上海市工商行政管理局,上海市宝山区一二八纪念路968号1205-3室,上海,上海市,宝山区,310113,在营（开业）,021,一致
