序号,单位电话,单位名称,查得名称,查得名称与单位名称是否一致,found
4094,05382822213,东平县实验小学,东平县实验小学,精准一致,东平县实验小学
4095,075586331418,中原地产有限公司,中原地产(文心五路店),精准一致,中原地产(文心五路店)
4096,06336178888,日照金禾博源生化有限公司,日照金禾博源生化公司,精准一致,日照金禾博源生化公司
4097,075533668888,深圳兴奇宏科技有限公司,深圳兴奇宏科技有限公司,精准一致,奇宏电子(深圳)有限公司
4098,037156012113,河南天新律师事务所,河南天新律师事务所,精准一致,河南天新律师事务所
4099,02347550811,重庆通信服务有限公司,重庆通信服务有限公司,精准一致,
4100,02423361517,芒果不动产,芒果不动产(如意店),精准一致,芒果不动产(如意店)
4101,052387792988,泰兴创谊电器有限公司,泰兴市创谊机械配件有限公司(采购部),精准一致,泰兴市创谊机械配件有限公司
4102,085184861857,贵阳华微商务有限公司,贵阳华微商务有限公司,精准一致,
4103,051585286111,东台市房屋报修服务有限公司,东台市东房房屋报修服务有限公司,精准一致,东台市东房房屋报修服务有限公司
4104,02358583247,重庆宜化化工有限公司,重庆宜化化工有限公司,精准一致,
4105,057463070789,宁波乔一长毛绒有限公司,宁波乔一长毛绒有限公司,精准一致,
4106,05398538118,山东杭森冷设备有限公司,山东杭森冷设备有限公司,精准一致,
4107,037160997503,河南每怡科贸有限公司,河南每怡科贸有限公司,精准一致,
4108,037160929565,郑州华海通信技术有限公司,郑州华海通信技术有限公司,精准一致,郑州华海通信技术有限公司
4109,051786286098,淮安市大北农饲料有限公司,淮安市大北农饲料有限公司,精准一致,
4110,04595064518,大庆市东安阳光商场,大庆市东安阳光商场有限公司,精准一致,
4111,01063360332,北京京茗科技有限公司,北京京茗科技有限公司,精准一致,北京京茗售电有限公司
4112,07996779993,萍乡家兴世纪花园房产有限公司,萍乡家兴世纪花园房产有限公司,精准一致,萍乡家兴世纪花园房地产开发有限公司
4113,05582559221,阜阳市安泰消防工程有限公司,安徽省阜阳市安泰消防工程有限公司,精准一致,阜阳市安泰消防工程有限公司
4114,02782862717,武汉江满汽车有限公司,武汉江满汽车出租有限责任公司,精准一致,武汉江满汽车出租有限责任公司
4115,03357082511,秦皇岛金原电器有限公司,秦皇岛金原电器有限公司,精准一致,
4116,04713982301,中国人寿保险股份有限公司,中国人寿保险股份有限公司(虎门营销服务部),精准一致,
4117,051887265888,连云港菲之尚马赛克有限公司,连云港菲之尚马赛克有限公司,精准一致,连云港菲之尚马赛克有限公司
4118,07177176335,中船重工有限公司,中船重工有限公司,精准一致,
4119,01061014095,北京光度科技发展有限公司,北京光度科技发展有限公司,精准一致,
4120,06638727399,揭阳市嘉龙金属制品有限公司,揭阳市嘉龙金属制品有限公司,精准一致,
4121,06313639113,威海世一电子有限公司,威海世一电子有限公司,精准一致,威海世一电子有限公司
4122,051088715685,优速电动车有限公司,优速电动车,精准一致,优速电动车
4123,053158766107,济南金科物业管理有限公司,济南金科物业管理有限公司,精准一致,
4124,06636122938,广东丰鑫药业有限公司,广东丰鑫药业有限公司,精准一致,
4125,052785268820,泗阳经济开发区学校,泗阳经济开发区学校,精准一致,泗阳开发区学校
4126,06313639113,威海世一电子有限公司,威海世一电子有限公司,精准一致,威海世一电子有限公司
4127,07565122639,伟创力制造珠海有限公司,伟创力制造(珠海)有限公司,精准一致,伟创力制造(珠海)有限公司
4128,07568917160,珠海紫翔电子科技有限公司,珠海紫翔电子科技有限公司,精准一致,珠海紫翔电子科技有限公司
4129,059588122236,合兴汽修有限公司,合兴汽修有限公司,精准一致,
4130,05332270677,太平洋人寿保险股份有限公司,中国太平洋人寿保险股份有限公司淄博市淄川支公司,精准一致,中国太平洋人寿保险股份有限公司淄博市淄川支公司
4131,03125593080,高碑店市幸福路小学,高碑店市幸福路小学,精准一致,高碑店市幸福路小学
4132,031184885855,石家庄固兆商贸有限公司,石家庄固兆商贸有限公司,精准一致,
4133,04548597191,气象局,气象局,精准一致,佳木斯市气象局
4134,03173060580,百家好上海时装有限公司,百家好上海时装有限公司,精准一致,
4135,02258630500,捷信消费金融有限公司,捷信消费金融有限公司,精准一致,捷信销售客服
4136,076986802888,米亚精密金属科技东莞有限公司,米亚精密金属科技(东莞)有限公司,精准一致,米亚精密金属科技(东莞)有限公司
4137,05398247656,鲁萌建设有限公司,鲁萌建设有限公司,精准一致,
4138,03757665515,永诚财产保险有限公司,永诚财产保险有限公司,精准一致,
4139,03124217845,中国平安保险公司,中国平安保险公司,精准一致,
4140,07308327275,岳阳市水孕新生健康管理公司,岳阳市水孕新生健康管理公司,精准一致,
4141,075528663399,伯恩光学深圳有限公司,伯恩光学(深圳)有限公司,精准一致,伯恩光学(深圳)有限公司
4142,085128687905,贵阳海信电子有限公司,贵阳海信电子有限公司遵义分公司,精准一致,
4143,051263401633*0,峻凌电子苏州有限公司,峻凌电子(苏州)有限公司,精准一致,
4144,07728803877,柳州翔文汽车贸易有限公司,柳州翔文汽车贸易有限公司,精准一致,柳州翔宝汽车贸易有限公司
4145,051266703139,苏州万旭光电通讯有限公司,苏州万旭光电通信有限公司,精准一致,苏州万旭光电通信有限公司
4146,03182281038,河钢集团衡板大酒店,河钢集团衡板大酒店,精准一致,
4147,05925738999,宸鸿科技厦门有限公司,宸鸿科技(厦门)有限公司,精准一致,宸鸿科技(厦门)有限公司
4148,031184317486,鹏辉纤维化工有限公司,鹏辉纤维化工有限公司,精准一致,
4149,05398533587,印赛通广告公司,印赛通广告公司,精准一致,
4150,03722810043,宏源车轮有限公司,宏源车轮有限公司,精准一致,
4151,07715503601,广西新港湾工程有限公司,广西新港湾工程有限公司,精准一致,广西新港湾工程有限公司
4152,051262836108,世达普苏州通信设备有限公司,世达普(苏州)通信设备有限公司,精准一致,世达普(苏州)通信设备有限公司
4153,03532117117,福银汽车销售服务有限公司,福银汽车销售服务有限公司,精准一致,广汽本田4S店(福银店)
4154,07793831666,北海和安贸易有限责任公司,北海和安贸易有限责任公司和安商都,精准一致,和安商都
4155,01062736942,中国农业大学,中国农业大学,精准一致,中国农业大学
4156,07176933885,湖北言同科技有限公司,湖北言同科技有限公司,精准一致,
4157,087167210088,东强纸业有限公司,东强纸业有限公司,精准一致,
4158,03518336150,山西国新能源天然气有限公司,山西国新能源天然气有限公司,精准一致,
4159,057388050192,嘉兴市圣锐安全技术有限公司,嘉兴市圣锐安全技术有限公司,精准一致,
4160,03105011069,峰峰矿区第一小学教务处,峰峰矿区第一小学教务处,精准一致,
4161,07452386165,省建科园林怀化分公司,省建科园林怀化分公司,精准一致,
4162,075529832333,深圳顺络电子股份有限公司,深圳顺络电子股份有限公司,精准一致,深圳顺络电子股份有限公司
4163,057587391067,诸暨市一百超市有限公司,诸暨第一百货,精准一致,一百超市(世纪花城店)
4164,02787758177,武商量贩,武商量贩(农科城店),精准一致,武商量贩(农科城店)
4165,05395327160,中国平安人寿保险公司兰陵支,中国平安人寿保险公司兰陵支,精准一致,
4166,057463258642,慈溪市舜立塑胶制品厂,慈溪市舜立塑胶制品厂,精准一致,慈溪市舜立塑胶制品厂
4167,051584383200,滨海永太科技有限公司,滨海永太科技有限公司,精准一致,滨海永太科技有限公司
4168,02166300101,上海高威科电器技术有限公司,上海高威科电器技术有限公司,精准一致,上海德昭工业装备技术有限公司
4169,043187925088,漫咖啡,漫咖啡(活力城店),精准一致,漫咖啡(活力城店)
4170,075533882288,深圳市富源机电设备有限公司,深圳市富源机电设备有限公司(新厂),精准一致,深圳市富源机电有限设备公司
4171,06323186992,枣庄市福彩中心,枣庄市福彩中心,精准一致,
4172,076921682221,森林湖幼儿园,森林湖幼儿园,精准一致,森林湖幼儿园
4173,076986633899,东莞润田服装工艺制品有限公司,东莞润田服装工艺制品有限公司,精准一致,东莞润田服装工艺制品有限公司
4174,02937294418,陕西宏达制造有限公司,陕西宏达制造有限公司,精准一致,
4175,051257367888*3106,纬创资通昆山有限公司,纬创资通(昆山)有限公司,精准一致,
4176,06622858698,阳江市江城泓顺汽车服务公司,阳江市江城泓顺汽车服务公司,精准一致,泓顺名车
4177,051083955188,无锡市金辉粉末材料有限公司,无锡市金辉粉末材料有限公司,精准一致,无锡市金辉粉末材料有限公司
4178,01062533987,北京九方天地科技有限公司,北京九方天地科技有限公司,精准一致,
4179,07395432591,邵阳学院,邵阳学院,精准一致,邵阳学院
4180,02164886383,上海云海肴餐饮管理有限公司,上海云海肴餐饮管理有限公司,精准一致,
4181,02282129971,天津三星视界有限公司,天津三星视界有限公司,精准一致,天津三星视界有限公司
4182,075729391350,佛山市金大旺不锈钢有限公司,佛山市金大旺不锈钢有限公司,精准一致,
4183,01061943384,北京链商电子商务有限公司,北京链商电子商务有限公司,精准一致,
4184,07598802919,南湖水管店,南湖水管店,精准一致,南湖
4185,03726293198,安阳市宝泰制衣有限公司,安阳宝泰制衣,精准一致,安阳宝泰制衣
4186,02086088809,金珀丽休闲会所,金珀丽休闲会所,精准一致,金珀俪休闲会所
4187,02282288978,天津金双金属制品有限公司,天津金双金属制品有限公司,精准一致,天津金双金属制品有限公司
4188,051263401008*6183,中达电子江苏有限公司,中达电子(江苏)有限公司,精准一致,
4189,057756572652,浙江旭达鞋业有限公司,浙江旭达鞋业有限公司,精准一致,
4190,05376707688,山东晨光胶带有限公司,山东晨光胶带有限公司,精准一致,山东晨光胶带有限公司
4191,059527265726,福建省德化县恒源陶瓷有限公司,福建省德化县恒源陶瓷有限公司,精准一致,福建省德化县恒源陶瓷有限公司
4192,076985331178*815,洪兴,洪兴,精准一致,
4193,05372327555,大龙燚火锅,大龙燚火锅(济宁店),精准一致,大龙燚火锅(济宁店)
4194,075726391305,库尔兹库尔兹设计事务所,库尔兹库尔兹设计事务所,精准一致,
4195,03733083988,美巢装饰,美巢装饰,精准一致,美巢装饰(劳动中街)
4196,075589888888,比亚迪股份有限公司,比亚迪股份有限公司,精准一致,比亚迪股份有限公司
4197,04337510185,中国邮政速递物流,中国邮政速递物流,精准一致,EMS(珲春市速递局)
4198,02163560024,上海市七浦路服装批发市场,上海市七浦路服装批发市场,精准一致,
4199,02885014777,成都译华外国语学校,成都译华外国语学校,精准一致,成都译华外国语学校
4200,09372688169,酒泉职业技术学院,酒泉职业技术学院,精准一致,酒泉职业技术学院
4201,09718201854,西宁阿拉丁教育培训学校,阿拉丁教育培训学校,精准一致,阿拉丁教育
4202,07715738834,三冲教育有限公司,广西南宁三冲教育咨询有限公司,精准一致,
4203,02989291736,陕西智购网络科技有限公司,陕西智购网络科技有限公司,精准一致,
4204,05926037466,厦门华联电子股份有限公司,厦门华联电子股份有限公司,精准一致,厦门华联电子有限公司
